,userId,projectName,totalHoursWorked,techUsed,performance,Domain
708,66123842c478ba97b06a6dbf,TechTrek,56,Javascript,excellent,Data
709,66123842c478ba97b06a6dbf,DataNexus,148,Javascript,average,Data
710,66123842c478ba97b06a6dc0,DataByteForge,91,SQL,good,Full Stack
711,66123842c478ba97b06a6dc0,ByteBridgeData,70,React,excellent,Data
712,66123843c478ba97b06a6dc1,StackStream,102,Power BI,good,Data
713,66123843c478ba97b06a6dc1,InsightBuilder,150,Javascript,excellent,Data
714,66123843c478ba97b06a6dc2,StreamStack,149,Javascript,average,Full Stack
715,66123843c478ba97b06a6dc2,FullDataForge,95,SQL,excellent,Full Stack
716,66123843c478ba97b06a6dc3,InsightStack,103,SQL,good,Data
717,66123843c478ba97b06a6dc3,DataNexus,118,SQL,average,Full Stack
718,66123843c478ba97b06a6dc4,WebWizardry,56,Angular,excellent,Data
719,66123843c478ba97b06a6dc4,DataStacker,65,Snowflake,average,Data
720,66123843c478ba97b06a6dc5,StackStream,142,Power BI,average,Full Stack
721,66123843c478ba97b06a6dc5,DataCraftsmanX,53,Alteryx,excellent,Data
722,66123843c478ba97b06a6dc6,DataDriven,74,Alteryx,good,Data
723,66123843c478ba97b06a6dc6,DataByteForge,88,Snowflake,excellent,Full Stack
724,66123843c478ba97b06a6dc7,StackSculptor,77,Angular,average,Data
725,66123843c478ba97b06a6dc7,DataDriven,98,Alteryx,average,Full Stack
726,66123843c478ba97b06a6dc8,PipelinePro,115,AWS Lambda,good,Data
727,66123843c478ba97b06a6dc8,PipelinePioneer,92,Javascript,good,Full Stack
728,66123843c478ba97b06a6dc9,PipelinePro,86,AWS Lambda,good,Data
729,66123843c478ba97b06a6dc9,InsightStream,145,Tableau,good,Data
730,66123843c478ba97b06a6dca,FullDataInsight,79,Angular,good,Data
731,66123843c478ba97b06a6dca,DataForge,66,React,good,Data
732,66123843c478ba97b06a6dcb,TrendTerra,113,Snowflake,good,Full Stack
733,66123843c478ba97b06a6dcb,AnalyzeAll,87,SQL,excellent,Full Stack
734,66123843c478ba97b06a6dcc,DataForgeX,89,ADF,good,Data
735,66123843c478ba97b06a6dcc,FullDataNexus,108,SQL,average,Full Stack
736,66123843c478ba97b06a6dcd,DataFlowX,91,Angular,excellent,Full Stack
737,66123843c478ba97b06a6dcd,StreamSculpt,118,AWS Lambda,average,Data
738,66123843c478ba97b06a6dce,AnalyzeByte,105,Power BI,good,Data
739,66123843c478ba97b06a6dce,DevForge,140,React,excellent,Data
740,66123843c478ba97b06a6dcf,DataDevForge,110,Tableau,excellent,Data
741,66123843c478ba97b06a6dcf,ByteBlast,115,Power BI,average,Full Stack
742,66123843c478ba97b06a6dd0,DevDynamo,146,Python,good,Full Stack
743,66123843c478ba97b06a6dd0,ETLGenius,94,Python,average,Data
744,66123843c478ba97b06a6dd1,DataMason,150,Angular,average,Full Stack
745,66123843c478ba97b06a6dd1,AnalytixPro,141,Power BI,excellent,Data
746,66123843c478ba97b06a6dd2,DataStacker,67,SQL,excellent,Data
747,66123843c478ba97b06a6dd2,AnalyticsPulse,58,React,excellent,Data
748,66123843c478ba97b06a6dd3,CodeCompass,144,Snowflake,excellent,Full Stack
749,66123843c478ba97b06a6dd3,CodeCrafter,144,Power BI,good,Data
750,66123843c478ba97b06a6dd4,AnalyzeRight,80,AWS Lambda,good,Full Stack
751,66123843c478ba97b06a6dd4,DevDynamo,127,SQL,good,Full Stack
752,66123843c478ba97b06a6dd5,AppAlchemy,103,AWS Lambda,good,Full Stack
753,66123843c478ba97b06a6dd5,DataWarp,123,Python,excellent,Data
754,66123844c478ba97b06a6dd6,DataCraftsman,111,Snowflake,good,Data
755,66123844c478ba97b06a6dd6,CodeCrafter,106,React,average,Data
756,66123844c478ba97b06a6dd7,AppAlchemy,86,Snowflake,good,Data
757,66123844c478ba97b06a6dd7,ByteBridge,141,ADF,excellent,Full Stack
758,66123844c478ba97b06a6dd8,InsightStream,65,Tableau,average,Data
759,66123844c478ba97b06a6dd8,FlowForge,125,AWS Lambda,excellent,Data
760,66123844c478ba97b06a6dd9,InsightForgeX,147,Javascript,average,Full Stack
761,66123844c478ba97b06a6dd9,TrendSpotter,70,Javascript,average,Data
762,66123844c478ba97b06a6dda,DataForgeX,77,ADF,excellent,Data
763,66123844c478ba97b06a6dda,TechTerra,133,SQL,excellent,Data
764,66123844c478ba97b06a6ddb,PixelPioneer,112,Tableau,average,Data
765,66123844c478ba97b06a6ddb,InsightGenius,121,Angular,average,Full Stack
766,66123844c478ba97b06a6ddc,DataForgeX,113,Power BI,good,Full Stack
767,66123844c478ba97b06a6ddc,PixelPioneer,78,SQL,average,Full Stack
768,66123844c478ba97b06a6ddd,StreamSculpt,103,Angular,excellent,Full Stack
769,66123844c478ba97b06a6ddd,DataStacker,58,Power BI,average,Data
770,66123844c478ba97b06a6dde,DataStacker,115,Power BI,good,Full Stack
771,66123844c478ba97b06a6dde,DataNexus,119,AWS Lambda,good,Full Stack
772,66123844c478ba97b06a6ddf,ByteBridge,105,Javascript,average,Data
773,66123844c478ba97b06a6ddf,TrendTerra,53,Python,excellent,Data
774,66123844c478ba97b06a6de0,CodeCraftsman,72,Angular,good,Full Stack
775,66123844c478ba97b06a6de0,WebWarp,108,Power BI,excellent,Data
776,66123844c478ba97b06a6de1,AnalyzeRight,142,Javascript,good,Full Stack
777,66123844c478ba97b06a6de1,DataHorizon,120,Alteryx,average,Full Stack
778,66123844c478ba97b06a6de2,WebWizardry,125,SQL,good,Full Stack
779,66123844c478ba97b06a6de2,CodeCraftsman,112,SQL,average,Data
780,66123844c478ba97b06a6de3,TrendSpotter,97,ADF,good,Data
781,66123844c478ba97b06a6de3,InsightBuilder,67,SQL,excellent,Data
782,66123844c478ba97b06a6de4,FullInsightForge,95,AWS Lambda,average,Data
783,66123844c478ba97b06a6de4,DataForgeX,142,React,average,Data
784,66123844c478ba97b06a6de5,DataTrekker,69,Javascript,average,Data
785,66123844c478ba97b06a6de5,StreamSculpt,135,AWS Lambda,excellent,Full Stack
786,66123844c478ba97b06a6de6,DataSculptor,56,Javascript,excellent,Full Stack
787,66123844c478ba97b06a6de6,DataPulse,62,React,average,Data
788,66123844c478ba97b06a6de7,InsightStack,92,Python,excellent,Full Stack
789,66123844c478ba97b06a6de7,InsightForgeX,82,React,excellent,Full Stack
790,66123844c478ba97b06a6de8,DataDriven,58,Power BI,good,Data
791,66123844c478ba97b06a6de8,AnalyticsPulse,132,Alteryx,good,Full Stack
792,66123845c478ba97b06a6de9,Insightify,99,Python,good,Data
793,66123845c478ba97b06a6de9,PixelPulse,78,Angular,average,Full Stack
794,66123845c478ba97b06a6dea,InsightStreamX,59,Power BI,excellent,Full Stack
795,66123845c478ba97b06a6dea,PixelPioneer,96,Angular,average,Full Stack
796,66123845c478ba97b06a6deb,DataFlowX,65,Angular,good,Full Stack
797,66123845c478ba97b06a6deb,InsightStack,57,ADF,excellent,Full Stack
798,66123845c478ba97b06a6dec,DataWarp,95,SQL,excellent,Full Stack
799,66123845c478ba97b06a6dec,DataCraftsmanX,137,Angular,good,Data
800,66123845c478ba97b06a6ded,DataStacker,140,SQL,average,Data
801,66123845c478ba97b06a6ded,ByteBridgeData,78,Angular,excellent,Data
802,66123845c478ba97b06a6dee,ETLArchitect,138,Power BI,good,Data
803,66123845c478ba97b06a6dee,StackStream,55,Power BI,average,Data
804,66123845c478ba97b06a6def,FullStackInsight,144,Power BI,good,Full Stack
805,66123845c478ba97b06a6def,CodeCrafter,132,Angular,average,Data
806,66123845c478ba97b06a6df0,WebWizardry,96,Alteryx,average,Full Stack
807,66123845c478ba97b06a6df0,AnalytixPro,106,Python,average,Full Stack
808,66123845c478ba97b06a6df1,FullStackInsight,57,SQL,excellent,Full Stack
809,66123845c478ba97b06a6df1,StreamSavvy,134,Snowflake,average,Full Stack
810,66123845c478ba97b06a6df2,InsightStreamX,106,React,good,Full Stack
811,66123845c478ba97b06a6df2,FullStreamSculpt,84,AWS Lambda,good,Full Stack
812,66123845c478ba97b06a6df3,StackStream,101,ADF,excellent,Data
813,66123845c478ba97b06a6df3,AnalyticaPro,54,SQL,excellent,Data
814,66123845c478ba97b06a6df4,InsightGenius,68,Javascript,excellent,Data
815,66123845c478ba97b06a6df4,FullAnalytica,130,Angular,average,Data
816,66123845c478ba97b06a6df5,DataForgeX,79,Power BI,excellent,Full Stack
817,66123845c478ba97b06a6df5,FullAnalytica,125,AWS Lambda,good,Full Stack
818,66123845c478ba97b06a6df6,FullTechTrek,123,Javascript,average,Full Stack
819,66123845c478ba97b06a6df6,InsightSavvy,62,Alteryx,average,Data
820,66123845c478ba97b06a6df7,DevForge,135,ADF,excellent,Full Stack
821,66123845c478ba97b06a6df7,PipelinePioneer,109,SQL,excellent,Full Stack
822,66123845c478ba97b06a6df8,FullTechTrek,126,ADF,good,Full Stack
823,66123845c478ba97b06a6df8,InsightBuilder,113,AWS Lambda,good,Data
824,66123845c478ba97b06a6df9,FullDataNexus,142,Power BI,excellent,Data
825,66123845c478ba97b06a6df9,StackForge,104,Python,excellent,Data
826,66123846c478ba97b06a6dfa,FullTechTrek,61,Tableau,average,Data
827,66123846c478ba97b06a6dfa,InsightBuilder,51,React,average,Full Stack
828,66123846c478ba97b06a6dfb,StreamSmith,109,ADF,excellent,Data
829,66123846c478ba97b06a6dfb,StreamBuilder,72,Javascript,good,Full Stack
830,66123846c478ba97b06a6dfc,DataVista,61,Alteryx,good,Full Stack
831,66123846c478ba97b06a6dfc,DataVista,100,Snowflake,good,Data
832,66123846c478ba97b06a6dfd,ByteBridgeX,110,ADF,average,Full Stack
833,66123846c478ba97b06a6dfd,InsightStreamX,53,AWS Lambda,excellent,Full Stack
834,66123846c478ba97b06a6dfe,DataSavvyInsight,127,ADF,good,Data
835,66123846c478ba97b06a6dfe,StackSculptor,108,Javascript,good,Data
836,66123846c478ba97b06a6dff,ByteBridge,94,AWS Lambda,excellent,Full Stack
837,66123846c478ba97b06a6dff,InsightStack,74,Alteryx,average,Data
838,66123846c478ba97b06a6e00,FullDataNexus,150,Tableau,excellent,Full Stack
839,66123846c478ba97b06a6e00,StackStream,72,Alteryx,good,Data
840,66123846c478ba97b06a6e01,TechTrek,68,Python,excellent,Data
841,66123846c478ba97b06a6e01,StackScope,116,AWS Lambda,average,Full Stack
842,66123846c478ba97b06a6e02,FullStreamSculpt,128,React,excellent,Full Stack
843,66123846c478ba97b06a6e02,DataMason,134,SQL,good,Data
844,66123846c478ba97b06a6e03,FlowForge,126,Python,excellent,Full Stack
845,66123846c478ba97b06a6e03,StackSculptor,80,AWS Lambda,excellent,Data
846,66123846c478ba97b06a6e04,DevForge,50,Tableau,average,Full Stack
847,66123846c478ba97b06a6e04,AnalyticaPro,76,React,excellent,Full Stack
848,66123846c478ba97b06a6e05,FullInsightForge,142,Power BI,average,Full Stack
849,66123846c478ba97b06a6e05,PipelinePro,111,React,good,Full Stack
850,66123846c478ba97b06a6e06,DataForge,60,ADF,good,Full Stack
851,66123846c478ba97b06a6e06,CodeCraftsman,106,React,excellent,Data
852,66123846c478ba97b06a6e07,FullStackInsight,66,Python,good,Data
853,66123846c478ba97b06a6e07,DataForge,55,ADF,good,Full Stack
854,66123846c478ba97b06a6e08,TrendTrek,63,React,average,Full Stack
855,66123846c478ba97b06a6e08,AnalyzeAll,90,Power BI,excellent,Full Stack
856,66123846c478ba97b06a6e09,AnalyzeStack,96,SQL,average,Full Stack
857,66123846c478ba97b06a6e09,StackStream,105,Power BI,average,Full Stack
858,66123846c478ba97b06a6e0a,DevDynamo,72,Snowflake,average,Data
859,66123846c478ba97b06a6e0a,AnalytixPro,72,ADF,average,Full Stack
860,66123846c478ba97b06a6e0b,DataStacker,136,AWS Lambda,good,Data
861,66123846c478ba97b06a6e0b,StreamBuilder,124,SQL,good,Data
862,66123847c478ba97b06a6e0c,DevDynamo,95,ADF,good,Full Stack
863,66123847c478ba97b06a6e0c,AnalyzeStack,142,Javascript,good,Full Stack
864,66123847c478ba97b06a6e0d,CodeCraftsmanData,116,Angular,good,Full Stack
865,66123847c478ba97b06a6e0d,WebWarp,132,Javascript,good,Full Stack
866,66123847c478ba97b06a6e0e,DataWave,118,AWS Lambda,good,Data
867,66123847c478ba97b06a6e0e,CodeCraftsmanData,126,React,average,Full Stack
868,66123847c478ba97b06a6e0f,InsightForge,96,AWS Lambda,good,Data
869,66123847c478ba97b06a6e0f,StackSavvy,122,Python,excellent,Data
870,66123847c478ba97b06a6e10,TrendTrek,129,Snowflake,excellent,Full Stack
871,66123847c478ba97b06a6e10,DataSavvyInsight,71,Python,average,Full Stack
872,66123847c478ba97b06a6e11,DevDynamo,117,ADF,average,Data
873,66123847c478ba97b06a6e11,InsightBuilder,52,React,average,Data
874,66123847c478ba97b06a6e12,Insightify,118,Python,average,Data
875,66123847c478ba97b06a6e12,AnalyzeStack,89,Javascript,excellent,Full Stack
876,66123847c478ba97b06a6e13,FullTrendTrack,118,React,excellent,Data
877,66123847c478ba97b06a6e13,TrendTrack,62,Alteryx,excellent,Full Stack
878,66123847c478ba97b06a6e14,StreamSmith,75,Python,good,Data
879,66123847c478ba97b06a6e14,DataStacker,51,Angular,average,Data
880,66123847c478ba97b06a6e15,CodeCompass,100,SQL,excellent,Full Stack
881,66123847c478ba97b06a6e15,DataNexus,64,Power BI,excellent,Data
882,66123847c478ba97b06a6e16,InsightForgeX,147,Angular,good,Data
883,66123847c478ba97b06a6e16,FullDataInsight,52,ADF,excellent,Data
884,66123847c478ba97b06a6e17,FullDataInsight,134,Javascript,good,Full Stack
885,66123847c478ba97b06a6e17,AppArchitect,80,Power BI,average,Data
886,66123847c478ba97b06a6e18,InsightBuilder,111,Alteryx,average,Full Stack
887,66123847c478ba97b06a6e18,DataDevForge,130,ADF,average,Full Stack
888,66123847c478ba97b06a6e19,DataForgeX,148,SQL,excellent,Data
889,66123847c478ba97b06a6e19,PixelForge,129,Angular,excellent,Full Stack
890,66123848c478ba97b06a6e1a,TechTerra,107,Python,good,Full Stack
891,66123848c478ba97b06a6e1a,ByteBridgeX,62,Javascript,average,Data
892,66123848c478ba97b06a6e1b,ETLGenius,135,React,good,Full Stack
893,66123848c478ba97b06a6e1b,FullDataNexus,109,Power BI,excellent,Full Stack
894,66123848c478ba97b06a6e1c,StreamBuilder,60,Power BI,good,Full Stack
895,66123848c478ba97b06a6e1c,DataWave,96,ADF,excellent,Data
896,66123848c478ba97b06a6e1d,DataNexus,79,Power BI,average,Full Stack
897,66123848c478ba97b06a6e1d,AppAlchemy,73,AWS Lambda,good,Data
898,66123848c478ba97b06a6e1e,DataCraftsmanInsight,93,AWS Lambda,excellent,Full Stack
899,66123848c478ba97b06a6e1e,DataNexus,65,Javascript,excellent,Full Stack
900,66123848c478ba97b06a6e1f,CodeCompass,100,Power BI,average,Full Stack
901,66123848c478ba97b06a6e1f,StreamSavvy,118,Javascript,excellent,Full Stack
902,66123848c478ba97b06a6e20,DataTrekker,96,ADF,good,Full Stack
903,66123848c478ba97b06a6e20,StackSavvy,123,Python,average,Full Stack
904,66123848c478ba97b06a6e21,TrendTrek,97,Tableau,average,Data
905,66123848c478ba97b06a6e21,TechTrek,149,ADF,good,Full Stack
906,66123848c478ba97b06a6e22,DataDriven,85,Alteryx,average,Full Stack
907,66123848c478ba97b06a6e22,CodeCrafter,63,SQL,good,Full Stack
908,66123848c478ba97b06a6e23,StackSavvy,142,Javascript,good,Full Stack
909,66123848c478ba97b06a6e23,DataSculptor,146,ADF,excellent,Full Stack
910,66123848c478ba97b06a6e24,Insightify,126,React,good,Full Stack
911,66123848c478ba97b06a6e24,DevForge,98,Angular,good,Full Stack
912,66123848c478ba97b06a6e25,AnalyzeStack,52,Alteryx,excellent,Full Stack
913,66123848c478ba97b06a6e25,FullDataForge,148,Tableau,good,Full Stack
914,66123848c478ba97b06a6e26,DataHorizon,146,Snowflake,average,Full Stack
915,66123848c478ba97b06a6e26,DataForgeX,55,Tableau,excellent,Data
916,66123848c478ba97b06a6e27,CodeCraftsman,97,Javascript,excellent,Data
917,66123848c478ba97b06a6e27,PixelPioneer,62,Javascript,good,Full Stack
918,66123848c478ba97b06a6e28,PipelinePro,138,Angular,good,Data
919,66123848c478ba97b06a6e28,WebWizardry,89,AWS Lambda,average,Data
920,66123848c478ba97b06a6e29,DataStack,83,Tableau,good,Data
921,66123848c478ba97b06a6e29,CodeCrafter,63,Javascript,average,Data
922,66123849c478ba97b06a6e2a,ByteBridge,98,AWS Lambda,excellent,Data
923,66123849c478ba97b06a6e2a,DataStacker,88,Power BI,good,Data
924,66123849c478ba97b06a6e2b,DataByteForge,62,Power BI,average,Data
925,66123849c478ba97b06a6e2b,TrendTerra,142,Javascript,excellent,Full Stack
926,66123849c478ba97b06a6e2c,AppArchitect,61,Snowflake,good,Data
927,66123849c478ba97b06a6e2c,StackScope,123,Power BI,excellent,Full Stack
928,66123849c478ba97b06a6e2d,DataSavvyStack,55,Python,excellent,Full Stack
929,66123849c478ba97b06a6e2d,InsightForgeX,144,Javascript,average,Full Stack
930,66123849c478ba97b06a6e2e,InsightForge,67,Tableau,average,Data
931,66123849c478ba97b06a6e2e,DataTrekker,117,Power BI,good,Data
932,66123849c478ba97b06a6e2f,DataNexus,127,Python,average,Data
933,66123849c478ba97b06a6e2f,FullTrendTrack,149,Snowflake,average,Data
934,66123849c478ba97b06a6e30,DataPulse,111,Python,good,Data
935,66123849c478ba97b06a6e30,AnalyticaPro,127,Angular,good,Data
936,66123849c478ba97b06a6e31,TrendSpotter,98,ADF,good,Full Stack
937,66123849c478ba97b06a6e31,AnalyzeStack,104,SQL,average,Data
938,66123849c478ba97b06a6e32,PipelinePioneer,139,Snowflake,good,Full Stack
939,66123849c478ba97b06a6e32,DataCraftsman,82,SQL,average,Full Stack
940,66123849c478ba97b06a6e33,DataWave,83,Javascript,average,Full Stack
941,66123849c478ba97b06a6e33,AppArchitect,80,Alteryx,good,Data
942,66123849c478ba97b06a6e34,ByteBridgeX,80,Tableau,good,Full Stack
943,66123849c478ba97b06a6e34,AnalyzeRight,113,Tableau,average,Full Stack
944,66123849c478ba97b06a6e35,InsightForge,63,Python,excellent,Full Stack
945,66123849c478ba97b06a6e35,AnalyticaPro,51,AWS Lambda,average,Full Stack
946,66123849c478ba97b06a6e36,StackStream,136,SQL,excellent,Data
947,66123849c478ba97b06a6e36,DataCraftsman,94,ADF,excellent,Data
948,6612384ac478ba97b06a6e37,FullInsightForge,135,Alteryx,good,Full Stack
949,6612384ac478ba97b06a6e37,DataDevForge,105,Javascript,average,Full Stack
950,6612384ac478ba97b06a6e38,FullDataForge,92,ADF,good,Data
951,6612384ac478ba97b06a6e38,DataTrekker,134,SQL,excellent,Full Stack
952,6612384ac478ba97b06a6e39,DataVista,58,Tableau,average,Full Stack
953,6612384ac478ba97b06a6e39,PipelinePro,54,Snowflake,good,Full Stack
954,6612384ac478ba97b06a6e3a,ByteBridgeX,105,React,average,Data
955,6612384ac478ba97b06a6e3a,CodeCompass,119,ADF,average,Full Stack
956,6612384ac478ba97b06a6e3b,PixelPioneer,117,Snowflake,good,Data
957,6612384ac478ba97b06a6e3b,AnalyzeStream,103,SQL,excellent,Full Stack
958,6612384ac478ba97b06a6e3c,DataFlowX,142,SQL,good,Data
959,6612384ac478ba97b06a6e3c,DataSavvyInsight,85,Angular,average,Data
960,6612384ac478ba97b06a6e3d,StackForge,70,Power BI,excellent,Full Stack
961,6612384ac478ba97b06a6e3d,PipelinePro,74,AWS Lambda,good,Full Stack
962,6612384ac478ba97b06a6e3e,ByteBridgeX,101,React,average,Data
963,6612384ac478ba97b06a6e3e,AnalyzeWise,119,Angular,excellent,Full Stack
964,6612384ac478ba97b06a6e3f,WebWeave,102,SQL,average,Data
965,6612384ac478ba97b06a6e3f,DataCraftsmanInsight,64,Python,excellent,Data
966,6612384ac478ba97b06a6e40,DataWave,121,AWS Lambda,good,Data
967,6612384ac478ba97b06a6e40,StreamSculpt,66,Python,good,Full Stack
968,6612384ac478ba97b06a6e41,DataCraftsman,145,Alteryx,average,Full Stack
969,6612384ac478ba97b06a6e41,InsightForge,67,React,average,Full Stack
970,6612384ac478ba97b06a6e42,PixelPulse,67,Alteryx,excellent,Data
971,6612384ac478ba97b06a6e42,TechTrek,62,AWS Lambda,excellent,Full Stack
972,6612384ac478ba97b06a6e43,WebWarp,118,React,excellent,Data
973,6612384ac478ba97b06a6e43,FullAnalytica,96,Tableau,good,Data
974,6612384ac478ba97b06a6e44,AppArchitect,116,React,good,Data
975,6612384ac478ba97b06a6e44,StackStream,95,Snowflake,good,Full Stack
976,6612384ac478ba97b06a6e45,ByteBridge,126,Tableau,good,Data
977,6612384ac478ba97b06a6e45,AnalyzeStack,70,Python,excellent,Data
978,6612384ac478ba97b06a6e46,InsightStream,94,Snowflake,good,Full Stack
979,6612384ac478ba97b06a6e46,StackCraftsmanData,95,ADF,good,Full Stack
980,6612384ac478ba97b06a6e47,StackSavvy,93,React,good,Full Stack
981,6612384ac478ba97b06a6e47,AnalyzeRight,118,Power BI,good,Full Stack
982,6612384ac478ba97b06a6e48,TechTerra,117,React,excellent,Full Stack
983,6612384ac478ba97b06a6e48,InsightForge,135,Alteryx,good,Full Stack
984,6612384ac478ba97b06a6e49,DataScope,68,Alteryx,average,Data
985,6612384ac478ba97b06a6e49,StreamSavvy,114,Python,average,Full Stack
986,6612384ac478ba97b06a6e4a,TechTerra,66,React,good,Full Stack
987,6612384ac478ba97b06a6e4a,FullInsightForge,80,Angular,excellent,Data
988,6612384ac478ba97b06a6e4b,AnalyzeAll,86,Snowflake,excellent,Data
989,6612384ac478ba97b06a6e4b,PipelinePioneer,139,Snowflake,average,Data
990,6612384bc478ba97b06a6e4c,DataHorizon,98,AWS Lambda,excellent,Data
991,6612384bc478ba97b06a6e4c,StackSculptor,73,Tableau,good,Data
992,6612384bc478ba97b06a6e4d,AppAlchemy,113,Snowflake,good,Data
993,6612384bc478ba97b06a6e4d,CodeCompass,65,ADF,good,Data
994,6612384bc478ba97b06a6e4e,StackSavvy,59,ADF,average,Data
995,6612384bc478ba97b06a6e4e,DataVista,136,Javascript,average,Full Stack
996,6612384bc478ba97b06a6e4f,DevForge,74,ADF,good,Full Stack
997,6612384bc478ba97b06a6e4f,ByteBlast,105,AWS Lambda,good,Full Stack
998,6612384bc478ba97b06a6e50,DataSavvyStack,106,Javascript,average,Full Stack
999,6612384bc478ba97b06a6e50,AnalyticsPulse,61,AWS Lambda,average,Full Stack
1000,6612384bc478ba97b06a6e51,WebWarp,122,Angular,good,Data
1001,6612384bc478ba97b06a6e51,WebWarp,131,Javascript,good,Full Stack
1002,6612384bc478ba97b06a6e52,AnalyzeWise,73,Javascript,average,Data
1003,6612384bc478ba97b06a6e52,InsightBuilder,80,Tableau,good,Data
1004,6612384bc478ba97b06a6e53,CodeCompass,72,ADF,excellent,Full Stack
1005,6612384bc478ba97b06a6e53,DataSculptor,83,Tableau,average,Full Stack
1006,6612384bc478ba97b06a6e54,DataNexus,51,Python,excellent,Data
1007,6612384bc478ba97b06a6e54,ByteBridgeX,133,Tableau,good,Data
1008,6612384bc478ba97b06a6e55,CodeCraftsmanInsight,60,Power BI,excellent,Data
1009,6612384bc478ba97b06a6e55,DataCraftsmanInsight,137,React,average,Data
1010,6612384bc478ba97b06a6e56,FullTechTrek,61,Angular,average,Full Stack
1011,6612384bc478ba97b06a6e56,DataHorizon,150,Javascript,average,Full Stack
1012,6612384bc478ba97b06a6e57,TrendTerra,114,SQL,excellent,Full Stack
1013,6612384bc478ba97b06a6e57,InsightStreamX,135,Tableau,excellent,Full Stack
1014,6612384bc478ba97b06a6e58,FullTrendTrack,105,Javascript,average,Data
1015,6612384bc478ba97b06a6e58,ByteBridgeX,101,Alteryx,excellent,Full Stack
1016,6612384bc478ba97b06a6e59,InsightStreamX,63,ADF,good,Full Stack
1017,6612384bc478ba97b06a6e59,StreamSculpt,52,ADF,excellent,Full Stack
1018,6612384bc478ba97b06a6e5a,FullDataForge,144,Snowflake,excellent,Full Stack
1019,6612384bc478ba97b06a6e5a,DataHorizon,97,Alteryx,average,Data
1020,6612384bc478ba97b06a6e5b,FullDataForge,133,SQL,excellent,Full Stack
1021,6612384bc478ba97b06a6e5b,AnalyticaPro,62,ADF,excellent,Full Stack
1022,6612384bc478ba97b06a6e5c,CodeCraftsmanData,82,Angular,average,Full Stack
1023,6612384bc478ba97b06a6e5c,WebWizardry,95,SQL,excellent,Data
1024,6612384bc478ba97b06a6e5d,AnalyzeAll,127,Power BI,average,Full Stack
1025,6612384bc478ba97b06a6e5d,PipelinePro,102,SQL,excellent,Full Stack
1026,6612384cc478ba97b06a6e5e,StackSavvy,115,Power BI,good,Full Stack
1027,6612384cc478ba97b06a6e5e,DevForge,145,Angular,average,Data
1028,6612384cc478ba97b06a6e5f,InsightGenius,66,Power BI,good,Data
1029,6612384cc478ba97b06a6e5f,DataSavvyInsight,98,React,good,Full Stack
1030,6612384cc478ba97b06a6e60,InsightBuilder,78,Python,excellent,Full Stack
1031,6612384cc478ba97b06a6e60,FullTrendTrack,114,React,excellent,Data
1032,6612384cc478ba97b06a6e61,ByteBridge,142,React,average,Data
1033,6612384cc478ba97b06a6e61,DataByteForge,144,Angular,good,Data
1034,6612384cc478ba97b06a6e62,CodeCraftsmanData,119,ADF,average,Full Stack
1035,6612384cc478ba97b06a6e62,TrendTrek,63,React,good,Data
1036,6612384cc478ba97b06a6e63,StackStream,62,Tableau,average,Full Stack
1037,6612384cc478ba97b06a6e63,InsightForge,92,Javascript,good,Data
1038,6612384cc478ba97b06a6e64,TrendTerra,54,Tableau,excellent,Full Stack
1039,6612384cc478ba97b06a6e64,StackScope,116,Angular,good,Full Stack
1040,6612384cc478ba97b06a6e65,DataVista,90,Angular,average,Data
1041,6612384cc478ba97b06a6e65,StackStream,97,Power BI,excellent,Data
1042,6612384cc478ba97b06a6e66,FullTrendTrack,71,AWS Lambda,excellent,Data
1043,6612384cc478ba97b06a6e66,AppArchitect,96,AWS Lambda,average,Data
1044,6612384dc478ba97b06a6e67,CodeCraftsmanX,67,Tableau,excellent,Data
1045,6612384dc478ba97b06a6e67,InsightBuilder,141,SQL,average,Data
1046,6612384dc478ba97b06a6e68,PixelPioneer,50,SQL,excellent,Full Stack
1047,6612384dc478ba97b06a6e68,AnalyzeAll,101,Snowflake,excellent,Full Stack
1048,6612384dc478ba97b06a6e69,DataWarp,128,Python,average,Data
1049,6612384dc478ba97b06a6e69,AppAlchemy,110,React,excellent,Full Stack
1050,6612384dc478ba97b06a6e6a,CodeCraftsmanX,76,Javascript,excellent,Data
1051,6612384dc478ba97b06a6e6a,TrendSpotter,80,AWS Lambda,average,Full Stack
1052,6612384dc478ba97b06a6e6b,AnalyzeStream,118,React,good,Full Stack
1053,6612384dc478ba97b06a6e6b,PipelinePioneer,62,Tableau,average,Data
1054,6612384dc478ba97b06a6e6c,InsightStream,94,Snowflake,good,Data
1055,6612384dc478ba97b06a6e6c,ETLArchitect,80,ADF,good,Data
1056,6612384dc478ba97b06a6e6d,DataScope,71,SQL,average,Full Stack
1057,6612384dc478ba97b06a6e6d,DataScope,93,Snowflake,average,Full Stack
1058,6612384dc478ba97b06a6e6e,StreamSavvy,106,Python,excellent,Data
1059,6612384dc478ba97b06a6e6e,FlowForge,117,Tableau,good,Data
1060,6612384dc478ba97b06a6e6f,FullDataNexus,90,ADF,good,Data
1061,6612384dc478ba97b06a6e6f,DataStacker,74,React,average,Full Stack
1062,6612384dc478ba97b06a6e70,DataScope,125,React,average,Full Stack
1063,6612384dc478ba97b06a6e70,DataTrekker,61,React,average,Data
1064,6612384ec478ba97b06a6e71,AnalyzeStack,142,SQL,average,Data
